link-href,atcCode,name,ddd,unit,adminRoute,note
https://atcddd.fhi.no/atc_ddd_index/?code=G01AC02,G01AC02,clioquinol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D09AA10,D09AA10,clioquinol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D08AH30,D08AH30,clioquinol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D03BA02,D03BA02,collagenase,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=P01AC02,P01AC02,clefamide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M03BB02,M03BB02,chlormezanone,0.6,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A03FA06,A03FA06,clebopride,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R02AA17,R02AA17,cetrimonium,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DC09,J01DC09,cefmetazole,4,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DC06,J01DC06,cefonicid,1,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DB02,J01DB02,cefaloridine,3,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=H01BB03,H01BB03,carbetocin,0.1,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=D08AJ02,D08AJ02,cetrimonium,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A12AA11,A12AA11,calcium pangamate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BK02,A10BK02,canagliflozin,0.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A06AB09,A06AB09,bisoxatin,0.12,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=S01EE02,S01EE02,unoprostone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=V04CH04,V04CH04,alsactide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=P01BA,P01BA01,chloroquine,0.5,g,O,base
https://atcddd.fhi.no/atc_ddd_index/?code=P01BA,P01BA01,chloroquine,0.5,g,P,base
https://atcddd.fhi.no/atc_ddd_index/?code=P01BA,P01BA02,hydroxychloroquine,0.516,g,O,base
https://atcddd.fhi.no/atc_ddd_index/?code=P01BA,P01BA03,primaquine,15,mg,O,base
https://atcddd.fhi.no/atc_ddd_index/?code=P01BA,P01BA06,amodiaquine,0.5,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=P01BA,P01BA07,tafenoquine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AD03,B01AD03,anistreplase,30,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=N06AB07,N06AB07,alaproclate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J04BA03,J04BA03,aldesulfone sodium,0.33,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01AA02,C01AA02,acetyldigoxin,0.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01AA01,C01AA01,acetyldigitoxin,0.2,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BB31,A10BB31,acetohexamide,0.5,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A02BX09,A02BX09,acetoxolone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J05AA01,J05AA01,metisazone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AD02,N05AD02,trifluperidol,2,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=R06AX32,R06AX32,sequifenadine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M03AC06,M03AC06,pipecuronium bromide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A02BX11,A02BX11,troxipide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R05DB09,R05DB09,oxeladin,80,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N06BX21,N06BX21,temgicoluril,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AX14,N05AX14,iloperidone,18,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=D08AG03,D08AG03,iodine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R03CC05,R03CC05,hexoprenaline,1.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=R03CC05,R03CC05,hexoprenaline,1.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=R03AC06,R03AC06,hexoprenaline,1.5,mg,Inhal.aerosol,
https://atcddd.fhi.no/atc_ddd_index/?code=C10AB10,C10AB10,clofibride,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA01,etilefrine,50,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA01,etilefrine,50,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA02,isoprenaline,90,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA02,isoprenaline,90,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA03,norepinephrine,6,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA04,dopamine,0.5,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA05,norfenefrine,25,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA06,phenylephrine,4,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA07,dobutamine,0.5,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA08,oxedrine,0.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA08,oxedrine,0.2,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA09,metaraminol,50,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA10,methoxamine,30,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA11,mephentermine,30,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA12,dimetofrine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA13,prenalterol,10,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA14,dopexamine,0.5,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA15,gepefrine,30,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA16,ibopamine,0.3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA17,midodrine,30,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA18,octopamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA19,fenoldopam,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA21,cafedrine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA22,arbutamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA23,theodrenaline,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA24,epinephrine,0.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA25,amezinium metilsulfate,30,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA26,ephedrine,50,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA27,droxidopa,1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA28,centhaquine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA30,combinations,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C01CA,C01CA51,"etilefrine, combinations",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A12AA08,A12AA08,calcium glycerylphosphate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX01,lentinan,0.3,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX01,lentinan,0.3,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX02,roquinimex,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX03,BCG vaccine,1.8,mg,intravesical,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX04,pegademase,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX05,pidotimod,1.6,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX07,poly I:C,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX08,poly ICLC,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX09,thymopentin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX10,immunocyanin,3,mg,intravesical,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX11,tasonermin,3.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX12,melanoma vaccine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX13,glatiramer acetate,20,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX14,histamine dihydrochloride,0.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX15,mifamurtide,0.7,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX16,plerixafor,16.8,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX17,sipuleucel-T,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX18,cridanimod,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX19,dasiprotimut-T,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX21,elapegademase,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX,L03AX22,leniolisib,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J06BB05,J06BB05,rabies immunoglobulin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J06AA06,J06AA06,rabies serum,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=V09HA04,V09HA04,technetium (99mTc) sulesomab,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M02AA21,M02AA21,tolmetin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M01AB03,M01AB03,tolmetin,0.7,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=M01AB03,M01AB03,tolmetin,0.7,g,R,
https://atcddd.fhi.no/atc_ddd_index/?code=J01MA05,J01MA05,temafloxacin,0.8,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01EB03,J01EB03,sulfadimidine,4,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX05,L03AX05,pidotimod,1.6,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01FA11,J01FA11,miocamycin,1.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A16AX04,A16AX04,nitisinone,20,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=V09IB04,V09IB04,indium (111In) capromab pendetide,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G03AC08,G03AC08,etonogestrel,68,mcg,s.c. implant,
https://atcddd.fhi.no/atc_ddd_index/?code=R03CC12,R03CC12,bambuterol,20,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=L04AA15,L04AA15,alefacept,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N04AA12,N04AA12,tropatepine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C10AB08,C10AB08,ciprofibrate,0.1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=R05CA06,R05CA06,senega,3,g,O,root
https://atcddd.fhi.no/atc_ddd_index/?code=R06AD07,R06AD07,mequitazine,10,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C08CA07,C08CA07,nisoldipine,20,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C10AC02,C10AC02,colestipol,20,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=S01GX09,S01GX09,olopatadine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R01AC08,R01AC08,olopatadine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01KA01,S01KA01,hyaluronic acid,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R01AX09,R01AX09,hyaluronic acid,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M09AX01,M09AX01,hyaluronic acid,3.6,mg,P,intraarticular
https://atcddd.fhi.no/atc_ddd_index/?code=L03AA02,L03AA02,filgrastim,0.35,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=D03AX05,D03AX05,hyaluronic acid,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L02BG02,L02BG02,formestane,18,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA12,B01AA12,fluindione,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AA06,N05AA06,cyamemazine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N05BB02,N05BB02,captodiame,0.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA01,dicoumarol,0.1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA02,phenindione,0.1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA03,warfarin,7.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA03,warfarin,7.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA04,phenprocoumon,3,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA07,acenocoumarol,5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA08,ethyl biscoumacetate,0.6,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA09,clorindione,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA10,diphenadione,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA11,tioclomarol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AA,B01AA12,fluindione,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AB01,N05AB01,dixyrazine,50,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AB01,N05AB01,dixyrazine,30,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AD05,A10AD05,insulin aspart,40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=A10AB05,A10AB05,insulin aspart,40,U,P,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DC05,J01DC05,cefotetan,4,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DC03,J01DC03,cefamandole,6,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=B01AD05,B01AD05,fibrinolysin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=V08CA09,V08CA09,gadobutrol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J07BM02,J07BM02,"papillomavirus (human types 16, 18)",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DE01,J01DE01,cefepime,4,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=S01EB08,S01EB08,aceclidine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N06AF02,N06AF02,nialamide,0.1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N01AX14,N01AX14,esketamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J01AA05,J01AA05,metacycline,0.6,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=S01XA22,S01XA22,ocriplasmin,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C02KX05,C02KX05,riociguat,4.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C05BB,C05BB01,monoethanolamine oleate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C05BB,C05BB02,polidocanol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C05BB,C05BB03,invert sugar,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C05BB,C05BB04,sodium tetradecyl sulfate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C05BB,C05BB05,phenol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C05BB,C05BB56,"glucose, combinations",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L04AX05,L04AX05,pirfenidone,2.4,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G03DC03,G03DC03,lynestrenol,5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G03AC02,G03AC02,lynestrenol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C03AA06,C03AA06,trichlormethiazide,4,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B02BC08,B02BC08,calcium alginate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L02BB04,L02BB04,enzalutamide,0.16,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=V03AZ,V03AZ01,ethanol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C07AB06,C07AB06,bevantolol,0.3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=B03AE10,B03AE10,various combinations,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G03DB04,G03DB04,nomegestrol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R02AA11,R02AA11,chlorquinaldol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=P01AA04,P01AA04,chlorquinaldol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G01AC03,G01AC03,chlorquinaldol,0.2,g,V,
https://atcddd.fhi.no/atc_ddd_index/?code=D08AH02,D08AH02,chlorquinaldol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J01MA15,J01MA15,gemifloxacin,0.32,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01MA15,J01MA15,gemifloxacin,0.2,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=S01HA02,S01HA02,oxybuprocaine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D04AB03,D04AB03,oxybuprocaine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J05AE07,J05AE07,fosamprenavir,1.4,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J04AK03,J04AK03,terizidone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R03CC14,R03CC14,reproterol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R03AC15,R03AC15,reproterol,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L01BB07,L01BB07,nelarabine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N03AB04,N03AB04,mephenytoin,0.4,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N02AF01,N02AF01,butorphanol,12,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L02BX02,L02BX02,degarelix,2.7,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C03AA01,C03AA01,bendroflumethiazide,2.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C01DX18,C01DX18,linsidomine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A03AX10,A03AX10,isometheptene,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01BA05,S01BA05,triamcinolone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R03DA01,R03DA01,diprophylline,1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=R03DA01,R03DA01,diprophylline,1,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=R03DA01,R03DA01,diprophylline,1,g,R,
https://atcddd.fhi.no/atc_ddd_index/?code=R03BA06,R03BA06,triamcinolone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R01AD11,R01AD11,triamcinolone,0.22,mg,N,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB08,H02AB08,triamcinolone,7.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=H02AB08,H02AB08,triamcinolone,7.5,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=G04BD04,G04BD04,oxybutynin,15,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G04BD04,G04BD04,oxybutynin,3.9,mg,TD,
https://atcddd.fhi.no/atc_ddd_index/?code=D07XB02,D07XB02,triamcinolone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D07AB09,D07AB09,triamcinolone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C05AA12,C05AA12,triamcinolone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A01AC01,A01AC01,triamcinolone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J05AR04,J05AR04,"zidovudine, lamivudine and abacavir",,,,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX02,L03AX02,roquinimex,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D06BB09,D06BB09,edoxudine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N05BA23,N05BA23,tofisopam,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R03DC01,R03DC01,zafirlukast,40,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01EA03,J01EA03,iclaprim,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=V03AE02,V03AE02,sevelamer,6.4,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AX07,N05AX07,prothipendyl,0.24,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N05AX07,N05AX07,prothipendyl,0.24,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L03AX16,L03AX16,plerixafor,16.8,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L02AE02,L02AE02,leuprorelin,60,mcg,implant,
https://atcddd.fhi.no/atc_ddd_index/?code=L02AE02,L02AE02,leuprorelin,1,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=L02AE02,L02AE02,leuprorelin,0.134,mg,P,depot inj
https://atcddd.fhi.no/atc_ddd_index/?code=G03XC,G03XC01,raloxifene,60,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G03XC,G03XC02,bazedoxifene,20,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G03XC,G03XC03,lasofoxifene,0.5,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=G03XC,G03XC04,ormeloxifene,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=G03XC,G03XC05,ospemifene,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01FA04,S01FA04,cyclopentolate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J04AD01,J04AD01,protionamide,0.75,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=M03BX03,M03BX03,pridinol,6,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01DD02,J01DD02,ceftazidime,4,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C09AA11,C09AA11,spirapril,6,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A16AA05,A16AA05,carglumic acid,0.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=R02AX03,R02AX03,benzydamine,9,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=M02AA05,M02AA05,benzydamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=M01AX07,M01AX07,benzydamine,0.15,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=M01AX07,M01AX07,benzydamine,0.15,g,R,
https://atcddd.fhi.no/atc_ddd_index/?code=G02CC03,G02CC03,benzydamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C02CC01,C02CC01,betanidine,0.1,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A10BF02,A10BF02,miglitol,0.3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A01AD02,A01AD02,benzydamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N01AH05,N01AH05,anileridine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=J01FG,J01FG01,pristinamycin,2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=J01FG,J01FG02,quinupristin/dalfopristin,1.5,g,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C09CA07,C09CA07,telmisartan,40,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C08CA04,C08CA04,nicardipine,90,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=C08CA04,C08CA04,nicardipine,90,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=C04AX11,C04AX11,bencyclane,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01BC10,S01BC10,nepafenac,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01GX10,S01GX10,epinastine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01EE01,S01EE01,latanoprost,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R06AX24,R06AX24,epinastine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R03AC13,R03AC13,formoterol,24,mcg,Inhal.aerosol,
https://atcddd.fhi.no/atc_ddd_index/?code=R03AC13,R03AC13,formoterol,24,mcg,Inhal.powder,
https://atcddd.fhi.no/atc_ddd_index/?code=S01CB05,S01CB05,fluorometholone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=S01BA07,S01BA07,fluorometholone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC,N04BC01,bromocriptine,40,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC,N04BC02,pergolide,3,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC,N04BC03,dihydroergocryptine mesylate,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC,N04BC04,ropinirole,6,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC,N04BC05,pramipexole,2.5,mg,O,hydrochloride
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC,N04BC06,cabergoline,3,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC,N04BC07,apomorphine,20,mg,P,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC,N04BC08,piribedil,0.2,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=N04BC,N04BC09,rotigotine,6,mg,TD,patch
https://atcddd.fhi.no/atc_ddd_index/?code=J01CR04,J01CR04,sultamicillin,1.5,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=D10AA01,D10AA01,fluorometholone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D07XB04,D07XB04,fluorometholone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=D07AB06,D07AB06,fluorometholone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=C05AA06,C05AA06,fluorometholone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=R03AK06,R03AK06,salmeterol and fluticasone,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=N02BA07,N02BA07,ethenzamide,3,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=D05BB01,D05BB01,etretinate,35,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A08AA,A08AA01,phentermine,15,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A08AA,A08AA02,fenfluramine,0.12,g,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A08AA,A08AA03,amfepramone,75,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A08AA,A08AA04,dexfenfluramine,30,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A08AA,A08AA05,mazindol,1,mg,O,
https://atcddd.fhi.no/atc_ddd_index/?code=A08AA,A08AA06,etilamfetamine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A08AA,A08AA07,cathine,,,,
https://atcddd.fhi.no/atc_ddd_index/?code=A08AA,A08AA08,clobenzorex,,,,
